Date,AvgTemp,LowTemp,HighTemp,Precipitation,MaxWindSpeed,MaxWindDirection,AvgWindSpeed,AvgRelativeHumidity,AvgSteamPressure,DaylightHours,CloudAmount,EvaporationLoss
1921-04-07,5.3,1.2,10.7,1,9.7,320,4.3,59,5,7.6,6.3,3.5
1921-04-08,4.7,-0.5,10.3,,6.8,270,4.7,59.7,4.7,12.3,0,3.4
1921-04-09,7,1.1,13.5,,4.9,270,2.4,66.7,6.2,12.3,0.7,3.4
1921-04-10,7.5,0.3,15,5.5,7.7,90,2.4,70.3,6.6,4.2,7,2.1
1921-04-11,10.1,6,15.5,11.9,6.5,270,2.9,79,9.5,3.2,7.3,1.5
1921-04-12,12.1,5,19.7,,4.3,270,1.6,75.3,10.3,10.2,5.7,3
1921-04-13,10.9,6.5,16.9,,5.6,290,3.2,76.7,9.7,8.2,8,3
1921-04-14,10.4,8,12,,8.5,250,4.6,68,8.6,0,10,2.1
1921-04-15,10.7,6.8,15.7,,6.2,290,4.2,53.7,6.7,9.2,7.7,3.5
1921-04-16,11,7.4,15.5,0.4,2.4,270,1.4,67,8.4,0.1,10,1.6
1921-04-17,11,7.2,16.2,,8.2,270,3.9,54.7,7,11.4,4,4.7
1921-04-18,10.1,0.6,20.1,,6.6,290,2.8,47.7,5.3,11.7,0.7,5.2
1921-04-19,11.6,3.3,20.1,,5.8,290,2.7,57,7,11.7,2.3,5.1
1921-04-20,10,3.6,17.7,,5.2,270,3.3,65,7.5,11.8,4,4.4
1921-04-21,13,5.6,21.1,,3.5,320,3.3,65,8.9,9.3,8,3.9
1921-04-22,12.2,6.1,20.5,,5.1,230,1.6,61,7.7,12,2.3,5.3
1921-04-23,14.5,4.6,23.5,,4.8,270,2.1,61.7,9.4,12.2,6,5.2
1921-04-24,15.5,10.8,21.2,,6.8,70,3.6,55,9.3,7.7,6.7,5
1921-04-25,16.7,9.6,26.9,,5.3,290,3,56.7,10.2,12.4,0,5.6
1921-04-26,19,11.7,28.3,,4.7,70,2.3,59.3,12.2,11.2,3.7,7
1921-04-27,13.1,10.7,18.7,23.6,6.1,50,4.1,83.7,12.3,0,10,0.5
1921-04-28,12.2,8.1,19.5,,6.4,320,4.3,62.3,8.1,11.1,3,4.6
1921-04-29,12.9,5.2,20.6,,5.5,270,2.7,70.3,9.9,11.6,5.3,4.5
1921-04-30,15.6,8.9,23.8,,6.4,270,2,64.3,10.6,12.2,3.3,5.2
1921-05-01,17.3,10.3,26.5,,6.6,250,2.9,64.7,12,6.9,9,4.8
1921-05-02,17.1,13,22.7,,4.8,270,3,74,13.8,7.7,6,4
1921-05-03,17.2,10.9,24.4,,6.3,270,2.5,77.3,14.6,10.1,6,4.4
1921-05-04,17.6,12.2,24.3,18,4.2,320,1.5,79.3,15.5,4.8,7.7,3.4
1921-05-05,17.3,14.5,20.6,7.7,8.3,70,5.9,56.3,11.1,2.5,7.3,5.1
1921-05-06,16.5,11.1,23.8,,7.5,70,5.5,42.7,7.7,12.8,3,6.5
1921-05-07,14.5,5.9,23.3,,4.9,270,2.8,54.7,8.2,12.5,0.7,5.7
1921-05-08,13.4,8.2,19.2,0,5.5,270,3.1,82,12.6,5.9,7.3,2.5
1921-05-09,16.9,9.6,24.9,,4.3,270,2.1,67.7,12.2,10.9,6.3,5.6
1921-05-10,18.3,12.4,25.9,,6.8,270,2.4,63.3,12.6,11.9,5.7,5.6
1921-05-11,15.1,12.1,21.2,0,4.7,320,2.6,71.3,12,3.7,6.7,3.2
1921-05-12,13.4,8.5,20.4,,5.5,270,2.8,62,9.2,10.1,3.7,5.4
1921-05-13,12.4,6.4,19.5,0.2,7.3,250,3.7,61,8,7.5,2.7,3.9
1921-05-14,14.8,7.6,22.3,,6,270,4.1,52.7,8.4,12.8,4,5.9
1921-05-15,16.1,8.1,24.2,0.5,5.7,270,2.6,57.7,9.8,9.9,3.7,6.4
1921-05-16,17.5,9.8,24.2,,5.1,90,2.1,53.3,10,8.5,10,5.1
1921-05-17,15.6,12.7,19,25,5.3,50,3.6,70.7,12,0,10,0.2
1921-05-18,14.7,11.5,19.1,0,6.4,270,3.4,78.7,12.8,6.6,10,2.9
1921-05-19,12.5,10.8,16.7,0.8,7.5,290,4.1,83,12,2.7,10,2.2
1921-05-20,14.8,10.8,20.8,,4.4,250,2.3,79,13.1,6,10,3
1921-05-21,16.4,11.1,22.2,0,3.1,270,1.3,75,13.6,4.6,9.7,2.2
1921-05-22,15.5,12.8,19.1,20.6,3.8,70,1.7,84.3,14.6,3.8,6.7,2.7
1921-05-23,16.3,10.1,23.1,,4.7,50,1.7,72.3,12.7,10.2,3,4
1921-05-24,16.8,10,24.3,,5.5,270,2.5,74,13.5,12.7,0,5
1921-05-25,17,12.1,22.9,,4.8,250,2.7,70.3,13.1,10.3,8,4
1921-05-26,15,11.2,21.1,0,5.6,250,2.5,77.3,12.9,8.4,10,3.4
1921-05-27,15.3,11.6,22.4,,5.8,250,4.2,77.3,13.1,10.3,5.7,5.2
1921-05-28,17.9,10.5,26.7,,5.1,270,2.6,62.7,12.1,9.5,3.3,5.9
1921-05-29,19.2,10.2,25.9,0,3.4,320,1.7,59.7,12.4,8.6,9.3,4.6
1921-05-30,20.2,15.5,26.5,2.4,6,70,2.6,60,13.6,6.5,10,4.5
1921-05-31,18.4,14.5,24.4,0.5,5.5,50,3.7,63.3,13,7.3,9,4.6
1921-06-01,15.1,12.1,19.7,12.1,5.4,70,3.1,69.7,11.7,3.2,7.7,3.1
1921-06-02,15.4,9.6,21.4,,6.8,90,3.9,49,8.2,12.7,0.3,6.2
1921-06-03,16.5,9.3,24,,5.5,270,3,54.3,9.8,11.4,7.7,5.3
1921-06-04,19.3,13.5,24.9,0,3.7,70,1.4,63.7,13.5,5.2,8.7,4.2
1921-06-05,19.5,14.5,26.7,0,5.1,140,1.6,59.7,12.8,8.1,6,4.8
1921-06-06,19.5,9.8,29.5,,3.9,20,2.1,50.3,10.5,12.3,0,7.9
1921-06-07,20.5,10.8,29.9,,3,110,1.5,54,11.7,12.5,3.3,6.9
1921-06-08,21.6,14,28.7,0,4,250,2,60,14.7,9,7,4
1921-06-09,19.8,18,23,6,4.3,90,1.9,89.3,20.3,0.6,10,0.1
1921-06-10,20.2,17.7,22.6,13.3,3.3,270,1.3,89.7,20.9,0,10,0.9
1921-06-11,18.9,16.9,23.1,1,7.3,270,3.2,87.3,18.8,2.2,10,2.7
1921-06-12,19.1,16,24.2,1.7,4.8,230,3.6,82.7,17.9,6.6,5,3.8
1921-06-13,21.2,16.5,27.1,0,3.1,270,1.7,81,20,5.6,9.3,3.7
1921-06-14,20.2,16.5,26.4,,6.5,270,3.2,79.3,17.9,8.6,6.3,4.4
1921-06-15,20,14.2,27.6,,4,250,2.5,69.3,15.3,8.4,9,5.6
1921-06-16,23.9,15.8,32.7,,3.8,290,1.5,61,16.4,10.9,8.3,6.1
1921-06-17,19.3,16.4,24.3,18.8,9.3,70,3.5,78.3,17.3,0,10,0.9
1921-06-18,17.6,15.4,20.2,21.1,9.5,70,6.7,69,13.7,0,10,4.9
1921-06-19,20,14.6,25.5,,6.5,50,5.3,55,12.6,12.3,3.7,7.3
1921-06-20,20.5,14.1,27.1,,5.8,90,4.3,51.3,12.5,9.5,9.3,6.9
1921-06-21,22.4,16,30,,3.7,250,2.5,58.7,15.2,12.4,3.3,6.6
1921-06-22,22.1,16.8,28.8,,5.3,270,2.8,65.3,16.7,12.1,7.3,6.9
1921-06-23,21.8,17.5,26.8,0.7,3.8,270,1.9,77,19.5,2.9,10,2.5
1921-06-24,20.7,16.5,24.5,28.8,5.8,50,2.9,77,18.4,4.5,10,4.9
1921-06-25,22,16.7,28,,4.3,250,2.1,72.7,18.7,8.5,6.3,4.8
1921-06-26,21.5,17.6,26.8,,5.3,270,2.7,80.3,20.1,9.7,8.7,5.2
1921-06-27,22.4,18.7,26.2,0,4.6,270,2.4,78.3,20.8,5.4,10,3
1921-06-28,18.9,16.2,23.8,39.2,4.6,70,2.3,86.3,18.6,4.4,10,3.5
1921-06-29,20.7,16.3,26.4,0.6,6.3,70,3.5,66.7,16.1,9.8,5,6.3
1921-06-30,21.1,15.9,27.2,,4.1,70,3.6,64.3,15.9,10,5.3,6.8
1921-07-01,21.5,17.4,27.2,,5.1,270,2.8,75.7,19.1,8.7,6.3,4.9
1921-07-02,21.5,17.7,26.4,,5.3,270,2.5,80.7,20.4,6.1,6,4.5
1921-07-03,22,17.9,27.3,,5.1,270,3.2,81.7,21.1,9.8,6.3,6
1921-07-04,22.1,17.7,27.1,,4.3,270,2.6,79,20.3,9.4,6.7,5.6
1921-07-05,21.1,17.5,24.9,7.3,2.8,70,1.3,85.7,21.1,0.5,10,0.1
1921-07-06,20.6,18.9,22,128.5,4.9,50,3.1,95.3,22.8,0,10,1
1921-07-07,22.7,18.7,27.1,1.7,3.8,70,2.4,82,22.1,4,10,3.6
1921-07-08,23.3,20,26.9,0.4,2.5,270,1.7,82.3,23.2,4.6,10,3.1
1921-07-09,22.9,21,25.5,1.1,3.8,250,2,88.3,24.3,0.9,10,2.2
1921-07-10,22.6,20.2,28.1,0.6,3,70,1.9,83,22.4,6.3,10,3.5
1921-07-11,23.1,19.2,29.2,,4.4,270,2.7,80,21.9,8.1,4.3,5.6
1921-07-12,25,18.2,32,,2.2,140,1.4,76.7,23.1,12.1,4.7,7.5
1921-07-13,25.9,22.4,32.1,0,5.1,270,2.1,77,25,8,6.3,4.6
1921-07-14,25.4,20.8,31.2,,5.5,270,3,75.3,23.7,13.6,1,7.3
1921-07-15,25.9,20.2,31.3,,3.3,140,1.7,75.3,24.3,5.5,9,4.4
1921-07-16,23.9,22.5,26.9,27.5,6.8,250,3.5,92.3,27,0,10,0.2
1921-07-17,25.2,22.9,30,8.5,4,250,2.9,87,27.4,3.4,10,2.6
1921-07-18,24.9,22.3,28.4,23.3,5.4,270,1.9,87.7,27.1,3.7,10,2.6
1921-07-19,25,22.6,28.6,15.9,3.4,160,1.4,88,27.4,1,10,2.7
1921-07-20,24.9,23.1,26.8,3.3,5.1,200,3.4,82.7,25.8,0,10,0.3
1921-07-21,23.1,22,24.3,55.5,5.9,250,3.1,96.7,27,0,10,2.7
1921-07-22,23.2,20.7,27.3,46.5,2.1,290,1,92,25.8,3.4,7,2.9
1921-07-23,25.4,20,31.6,,3.2,90,0.9,74.3,22.9,11.4,6,5.2
1921-07-24,25.8,20.6,31.5,,4.1,70,1.5,72.3,23.2,11.2,6,5.1
1921-07-25,26.3,22.4,31.7,0,3,270,1.3,73.7,24.4,7.6,8.7,5.1
1921-07-26,25.5,21.9,30.4,,4.4,270,2.1,78.7,24.7,11.5,7.7,5.1
1921-07-27,25.5,20.9,32.3,,3.3,270,1.8,76.3,24.2,9.9,5.7,6.2
1921-07-28,24.6,21.8,28.6,3.5,3.9,70,2.4,84,25.4,1.7,10,2.2
1921-07-29,23.7,22.4,27.5,2,5.7,70,4.2,82,23.9,0,10,2.6
1921-07-30,25.7,22.4,30.6,,7.5,70,5.5,64.7,20.9,8.3,6.7,7.8
1921-07-31,25.6,21,31.1,,5.7,70,4.2,62.7,20.4,11.8,5.7,6.9
1921-08-01,23.8,21.6,29.4,4.2,5.3,70,2.9,79.3,23,0,10,2.2
1921-08-02,24.2,19.9,30,0.1,3.3,70,1.7,79,23,11.7,5,6.2
1921-08-03,24.7,19.7,28.1,0,4.2,70,2.2,73,22.3,4.6,9.3,3
1921-08-04,23.5,21.7,26,32.6,5.1,90,3.3,89.7,25.7,0,10,0.4
1921-08-05,24.8,21,28.4,7.5,6.6,250,3,88.7,27.4,2.8,9.7,3.1
1921-08-06,25.9,23.6,29.3,0.3,6.8,250,2.4,89,29.3,2.9,10,2.5
1921-08-07,27.1,24.7,30.5,,6.4,230,2.9,85.7,30.4,9.1,6.7,3.8
1921-08-08,27.6,23.3,33.4,0,4,160,1,80,28.4,11,4.3,6
1921-08-09,26.7,22.5,32,,5.9,250,2.1,77.7,26.2,13.2,2.3,6.2
1921-08-10,26.3,22,32.2,,4.7,270,2.2,79.7,26.1,13.1,0.3,6.1
1921-08-11,26.3,22,32.2,,5.5,270,1.7,79.7,26.5,9.7,6.3,5.7
1921-08-12,27,22.2,33,,4.3,270,1.4,76.3,26,10.7,6.3,5.8
1921-08-13,28.2,23.8,34.3,,5.1,270,1.6,73,26.8,11,6.3,6.6
1921-08-14,29.4,23.8,35.9,,2.7,70,1,68,26.6,11.1,5.7,6.7
1921-08-15,29.6,24.5,36,,3.6,90,1.5,69.3,27.1,12.9,4.7,8
1921-08-16,28.8,23.5,35.2,,4.9,70,3.8,56.7,21.3,12.6,0,9.4
1921-08-17,27.3,21.8,34.5,,5.7,70,3.7,53.7,18.5,12.1,0,9.3
1921-08-18,26.9,21.8,33.1,,7.5,70,5.1,53.3,18.4,12.2,1,9.7
1921-08-19,28,23,34.3,,6.8,50,5.4,59.7,21.8,12.7,3.3,9.3
1921-08-20,29.4,23.9,34.9,,5.3,50,3.2,65.3,26,11.1,10,6
1921-08-21,29.3,25.2,34.9,,2.8,290,1.5,71.7,28.4,9.4,9.3,5.3
1921-08-22,25.8,23.6,34.2,24.1,5.6,50,1.1,88.7,28.9,5.5,10,5.3
1921-08-23,26.5,21.7,32.6,0.1,3.8,270,1.3,82.3,27.8,8,7.3,4.5
1921-08-24,25.2,22.6,30.2,,5,50,3.2,74.3,23.4,4.8,6,4.8
1921-08-25,25.1,21.2,29.8,,6.7,270,2.2,78.3,24.2,9.2,7.7,4.6
1921-08-26,22.4,20,25.8,,3.8,340,1.6,73.7,19.7,0.9,6.7,3
1921-08-27,21.7,17.3,27.7,0,4.4,290,1.1,74,18.8,5.5,9.3,3.3
1921-08-28,21.1,18.8,24,2.2,2.8,160,1.1,83.3,20.6,0,10,0.1
1921-08-29,18.9,17.5,21.1,12.6,4.8,70,3.8,91,19.7,0,10,0
1921-08-30,20.5,17.5,23.5,24.7,5.4,50,3.6,91.3,22.1,0,10,0.9
1921-08-31,21.7,18.7,26.9,0.7,3.8,290,1.9,88.3,22.6,5.6,6.7,2.3
1921-09-01,22.3,18,28.8,,4.7,270,1.5,81.3,21.3,8.9,4.7,4.3
1921-09-02,22.6,16.8,29,,3.8,270,1.3,80.7,21.3,10.1,5.7,4.2
1921-09-03,22.7,17.2,29.6,,4.7,270,1.6,76.7,20.1,11.4,1.7,5.5
1921-09-04,23.2,17.8,29.8,,4.5,50,2.7,66.3,18.4,10.4,1.7,6.1
1921-09-05,22.5,17.3,29.5,,3.8,70,2.2,73,19.2,10.6,3,4.8
1921-09-06,22.5,17.3,28,0,4.7,270,1.5,80.7,21.5,7.8,7.3,3.5
1921-09-07,23.6,20,30.1,0.4,4.7,270,1.9,76.7,20.6,11,4.3,4.8
1921-09-08,22,15.4,30.5,,3.6,140,1.4,69,17,12,2.3,5.9
1921-09-09,21.6,14.5,30.6,,3.1,90,1.2,66.7,16,11.7,2,5.7
1921-09-10,22.1,16.4,29.2,,3.2,70,1.3,71.3,18.3,11.5,6.3,4.5
1921-09-11,22.4,15.7,30.6,,3,70,1.1,69.7,17.5,11.1,8,4.9
1921-09-12,22.6,15.6,30.4,,4.3,90,1.5,60.3,15.3,11.3,6,6.9
1921-09-13,22.2,19.9,26.5,0,5.5,50,4.5,60.3,15.9,2.2,9.7,5.3
1921-09-14,23.9,19.5,28,,5.6,50,3.9,57.3,16.8,6,10,5.6
1921-09-15,24,19.8,30,,5.9,70,4.4,54.3,15.7,10.9,3,7.3
1921-09-16,23.5,18,30.8,,5.3,70,3.9,56,15.7,11.4,1.7,6.5
1921-09-17,21.8,14.1,30.5,,3.4,50,1.6,65.3,16.6,10.9,6.7,5.5
1921-09-18,20.7,18.4,24.8,16.6,4.2,50,2,75.7,18.1,0,10,2
1921-09-19,19.1,16.1,21.3,22.8,5.5,50,4.1,88.3,19.4,0,10,0.7
1921-09-20,18.6,15,22.4,2,6.4,250,3.4,78,16.7,7.6,7.3,3
1921-09-21,16,10.5,22,,6.5,290,2.3,68.7,11.9,9.7,7.3,3.2
1921-09-22,15.5,11.3,20,,2.8,50,0.9,79.7,14,2.2,10,2.1
1921-09-23,17.2,11.7,22.4,,5.5,50,2.4,72,13.5,7.2,6.7,4.3
1921-09-24,14.5,12.6,18.4,43.5,8.5,50,3.5,88.3,14.4,0.2,9.7,0.5
1921-09-25,15.6,11.7,20.1,0,5.3,320,2.4,73.3,12.7,3.6,6.7,2.2
1921-09-26,12.8,11.3,16.7,4.5,7.3,270,2.9,85.7,12.6,1.7,8.7,0.3
1921-09-27,12.4,11.4,14.3,3.2,0.8,230,0.7,97.3,13.9,0,10,0.1
1921-09-28,14.3,9.8,18.6,0,1.8,250,0.4,89.3,14.3,0,10,0.7
1921-09-29,15.6,10.9,20.1,,2.7,90,1,86.7,15,0,10,1.2
1921-09-30,15.3,11.6,20,,2.4,50,0.4,86.3,14.7,3.7,10,1.3
1921-10-01,15.3,10.1,21,,1.9,70,0.9,83.7,14.2,7,9,1.6
1921-10-02,14.9,10.8,21,,2.3,290,0.8,80,12.8,6.8,5,2.1
1921-10-03,14.7,7.7,22.6,,2.9,270,1.1,79,12.4,9.7,1.7,2.6
1921-10-04,17,11.3,23.6,,3.1,270,1.4,72.7,13.8,8.8,4,3.1
1921-10-05,15,6.5,23.4,,3.4,90,1.2,72.3,11.9,10.1,1.7,3.6
1921-10-06,15.6,10.9,21.8,,3.4,90,2.6,67.7,11.3,9.4,4.3,3.3
1921-10-07,14.4,8.1,24,,2.6,70,1.6,69.7,10.9,10.9,0,3.6
1921-10-08,14.6,9.1,22.6,,3.4,70,1.6,64.7,10,10.7,0,3.8
1921-10-09,14.5,6.6,22.4,,3.8,270,1.6,62.3,9.9,10.7,3,3.6
1921-10-10,16.1,9.6,23.5,,4.1,270,1.8,70.3,11.9,9.5,2.7,3.3
1921-10-11,11.2,8.2,16.2,0,6.2,290,3.5,65.7,8.3,8.4,2.7,2.8
1921-10-12,8.9,2.2,15.9,,4.9,290,2.2,64.3,6.8,10.5,0,3.2
1921-10-13,12.5,5.9,20.2,,4.3,250,2.8,68.3,9.3,9.1,2.7,2.8
1921-10-14,11.9,5.3,19.5,,4,250,3.3,74.3,9.8,9.3,3.3,2.7
1921-10-15,12.8,5.4,20.6,,3.8,320,1.3,78.7,11.1,10.4,0.3,2.8
1921-10-16,13.5,6.1,21.5,,2.3,140,0.6,78.7,11.7,7.5,8.3,2
1921-10-17,15.1,11.7,18.7,2,6.7,50,3.1,79.3,13.4,0,10,1.5
1921-10-18,16.4,13.9,18.5,3.8,3.8,50,2.8,88.3,16.4,0,10,1
1921-10-19,15.6,12.5,19.8,,7.6,70,5,66,11.6,5.8,8,3.5
1921-10-20,12.1,9.7,15.1,8.3,9,70,5,76,10.6,1.2,10,0.5
1921-10-21,12.3,9.4,16.4,8.9,2.5,70,1.6,81.3,11.4,1.1,7.3,1.3
1921-10-22,11.2,8.3,16.3,,2.4,90,0.8,87,11.3,0,6.7,1
1921-10-23,11.4,4.4,18.6,,2.8,320,1.1,76,9.8,10.5,1.7,2.1
1921-10-24,9.8,3.9,17.9,,1.8,90,0.7,77,8.7,10,1.7,2.1
1921-10-25,10.9,4.2,19.4,,3.3,50,1,75.7,9.3,10.2,0.7,2.3
1921-10-26,8.5,5.3,12.5,0.5,1.3,290,0.8,89,9.7,1.1,4,0.2
1921-10-27,8.9,3.5,14.7,0.1,6.2,270,2.2,72,7.8,7.4,5.3,2.1
1921-10-28,5.8,2,10.5,,5.2,320,1.8,67,6.1,5.8,3,1.5
1921-10-29,6.6,-0.5,11.2,,4.3,270,1.1,74.3,6.5,8.2,1,1.5
1921-10-30,6.1,-0.5,13.7,,3.8,270,1.3,76.7,6.8,9.5,0,1.7
1921-10-31,7.1,0.1,14,4.3,1.8,90,1,84.3,8.4,6.2,3.3,1.1
1921-11-01,8.6,4,14.3,0.3,4.6,270,2.4,74.7,8.2,8.9,4.7,1.8
1921-11-02,5.1,-0.6,11.2,8.3,2.9,320,1.2,81.3,7,5.6,6.7,1
1921-11-03,1.9,-0.2,5.8,0,5.9,320,5.1,75.7,5.4,5.3,4,1.2
1921-11-04,2.1,-3.1,8.1,0.2,1.8,50,0.8,79,5.6,4.4,2.3,0.4
1921-11-05,4.4,-1.5,11.7,,4.7,290,1.2,72.3,5.5,9,0,1.6
1921-11-06,6.5,-1.3,14.7,0,5,270,2.5,72.3,6.9,7,2,1
1921-11-07,2.5,-1.4,8,0.6,8,290,3.1,73.7,5.4,6,3.3,1
1921-11-08,0.6,-3.4,3.7,0,7.8,320,3.6,66.7,4.2,2.8,4.7,1.1
1921-11-09,0.6,-3,5.6,,5.3,290,2.6,60,3.9,9.7,0,1.4
1921-11-10,3.8,-5.1,10.5,,2.9,270,1.1,76.3,6.2,7.1,3,1
1921-11-11,4.2,0.2,10.2,2.6,7.9,290,3.7,62,4.7,8.6,0,1.9
1921-11-12,6.1,-4,12.6,,6.7,250,1.9,73,7,8.7,1.7,1.5
1921-11-13,11.3,7.9,16.7,,6.4,230,2.3,78,10.1,8.4,7.7,1.6
1921-11-14,11.2,7.9,17.2,,3.4,250,1.2,77,9.8,7,6,1.4
1921-11-15,9.6,5.6,16.1,,2.6,110,1.1,81.3,9.4,6.3,2,1
1921-11-16,9.4,2.6,16.4,,4.7,250,1.4,80.7,9.3,6.6,5,1.3
1921-11-17,10.1,5.3,14.9,,5.1,270,2.4,74.3,9.4,1.5,8.7,1
1921-11-18,4.2,-1,10,,4.6,290,2.6,51,4.2,9.2,0,2.1
1921-11-19,1.6,0,4.6,0.8,2.8,70,1.1,80.3,5.5,2.4,9.3,0.9
1921-11-20,1.5,-1.3,4.5,,3.8,90,1.4,46,3,0,10,1.5
1921-11-21,1,-2.7,5.4,,7.3,290,2.6,42.3,2.7,8.3,4.3,2.1
1921-11-22,-2.1,-6.9,2.6,,9.8,320,3.8,39,2.1,9.1,0,1.7
1921-11-23,-1.5,-6,3,,5.9,290,1,39.3,2,8.3,0,1.5
1921-11-24,-0.9,-3.3,3.7,0.4,6.4,290,2.4,66.7,3.8,1.5,8.3,1.3
1921-11-25,-4.5,-7.5,0.3,,4.8,290,3.8,51.3,2.1,7.2,0,1.2
1921-11-26,-3.3,-9.4,3.2,,1.7,70,0.8,58.3,2.7,8.2,0.3,1.2
1921-11-27,0.4,-7.4,8.2,,2.2,200,0.4,72,4.4,9.3,0,0.9
1921-11-28,4.7,-1,7.2,4.5,2.4,230,0.6,87.7,7.7,0,10,0.2
1921-11-29,2.2,-0.8,7.2,,5.9,290,3.6,63,4.3,8.8,0,1.5
1921-11-30,0.2,-6.4,5.7,0.2,2.3,230,0.7,64.7,3.7,8.1,4.7,1.2
1921-12-01,-3.4,-7.3,3.8,1,8.4,290,6.3,54.7,2.6,8.7,1,1.2
1921-12-02,-7.5,-12.1,-2.9,,4.8,250,1.4,59,2,8.6,0,0.8
1921-12-03,-4.8,-12.4,0.2,,1.7,270,0.5,56.7,2.2,6.9,6.7,0.9
1921-12-04,1.4,-2.7,5.7,0,3.8,290,0.7,59.3,4.1,2.3,6.7,0.5
1921-12-05,-1.2,-6.6,6,,1.6,110,1,66.7,3.4,7.8,0,1.1
1921-12-06,0.4,-7.3,8.4,,1.7,110,0.7,69.7,4.2,7.4,3.3,1
1921-12-07,2.9,-2.2,9.4,,1.3,140,0.5,75.7,5.2,6.6,4.7,0.7
1921-12-08,4.9,-1.3,10.6,,3.1,50,0.9,72.7,6.1,1.5,3,0.6
1921-12-09,4,-2,11.7,,1.7,110,0.9,74.3,5.8,7.9,0,1.1
1921-12-10,2.4,-2.7,6,,0.8,230,0.1,82,5.9,0,10,0.4
1921-12-11,4.2,0.7,9.1,,3.2,50,1.5,68.3,5.4,6.2,6.3,1.4
1921-12-12,0.5,-3.5,5.9,,2.3,110,0.5,76.3,4.7,0,5,0.6
1921-12-13,1,-5.2,5.7,,1.2,140,0.3,78,5,5.7,6.7,0.7
1921-12-14,4.8,0.5,7.5,4.6,3.3,270,0.8,89,7.7,0.2,10,0.3
1921-12-15,6.9,2.7,11,2.7,2.2,320,1.7,83.7,8.2,5.6,7.7,0.7
1921-12-16,6.4,1.5,9.3,20,4,50,2.5,89,8.7,0,10,0.1
1921-12-17,3.2,-2.3,11,3.1,10.5,290,7.6,65.7,5.6,5.4,6.7,1.4
1921-12-18,-2.1,-5.3,1.3,0.1,3.3,290,1.9,65,3.4,8,6,1
1921-12-19,-3.6,-6,0,0,5.2,290,1.7,59.3,2.7,8.6,0,1.3
1921-12-20,-1.9,-5.4,-0.1,1.4,1.8,70,0.6,85,4.5,0,10,0.1
1921-12-21,-4.6,-8.9,0.1,0.1,5.3,320,2.1,62.7,2.7,7.2,3.3,1.2
1921-12-22,-7.9,-10.6,-5,,4.5,320,1.7,58.3,1.9,8.5,0.3,0.9
1921-12-23,-8.7,-13.2,-4.6,0,4.5,320,1.4,66,2,6.8,1.3,0.9
1921-12-24,-7.6,-12.4,-4,,2.4,250,1,59.7,2,7.7,0,0.8
1921-12-25,-6.4,-13.6,-0.8,0,2.3,270,0.6,70,2.5,4,3.3,0.7
1921-12-26,-3.6,-11,2.4,,1.1,140,0.5,73,3.4,7.7,3.3,0.8
1921-12-27,0.3,-2.9,2.1,1.5,1.6,50,0.6,81.7,5.1,0.3,10,0.1
1921-12-28,3.2,0,7.2,2,3.2,270,1.1,86.7,6.7,2.2,7.7,0.8
1921-12-29,-3,-4.6,4.1,0,9,290,5.4,48,2.3,7.5,2.3,0.8
1921-12-30,-0.4,-7.2,5.4,0.3,1.7,230,0.9,74.3,4.4,6.4,3.3,0.9
1921-12-31,-0.8,-3.7,2.8,,0.3,0,0.3,84.3,4.8,0,3.3,0.4
1922-01-01,-4.6,-7.3,-0.1,,4.9,320,2.1,54.3,2.2,8.3,1.7,1.4
1922-01-02,-5.6,-10.6,-2,,4.9,290,2.1,47,1.8,8.3,0.7,1.2
1922-01-03,-8.3,-13.1,-3.8,,5,290,2.4,51.3,1.6,7.8,0,1.1
1922-01-04,-8.6,-14.3,-4,,1.7,90,0.8,47.7,1.5,8,1,0.8
1922-01-05,-5.4,-11,-0.6,0.1,7,290,1.7,62.7,2.4,3.4,4.7,0.6
1922-01-06,-5.7,-11.2,-1.1,,3.2,230,1.9,65.3,2.5,8.3,1.3,0.9
1922-01-07,-7.1,-12.7,-1.7,,4.3,250,1,66,2.1,8,0,0.9
1922-01-08,-5,-12.5,0.7,,1.9,110,0.6,64.7,2.6,6,6.3,1
1922-01-09,-2.4,-5.5,2.3,9.6,8.8,290,4.6,86.7,4.6,1.2,10,0.5
1922-01-10,-9.7,-12.7,-4.5,0,4.5,290,2.6,57.7,1.7,8.5,0.7,0.9
1922-01-11,-3.3,-13.4,0.2,6.4,4.3,50,2.2,76,3.9,1.3,10,0.1
1922-01-12,-1.7,-4.7,1,,1.9,110,0.7,77.7,4.2,2.8,10,0.5
1922-01-13,-6.1,-12.1,-1,,2.3,200,0.4,77.3,3,5,5.3,0.7
1922-01-14,0.3,-7.4,4,,2.4,50,0.9,72.3,4.5,0,10,0.7
1922-01-15,0.4,-1.5,2.2,4.2,3.7,270,2,81.7,5.2,0,10,0.3
1922-01-16,-5.6,-10.1,-0.5,,5.3,290,3.4,67.7,2.8,6.8,4,1.1
1922-01-17,-11,-15.2,-5.5,,1.8,110,0.5,69.3,1.8,7.4,4.7,0.5
1922-01-18,-13.4,-17.6,-9.3,,5.6,290,1.2,60.7,1.3,6.9,0,0.9
1922-01-19,-14.4,-19.8,-10,,5.7,320,1.8,64.3,1.3,7.2,0,1
1922-01-20,-15,-21,-8.6,,2.5,90,0.7,71.7,1.4,6.7,0,0.7
1922-01-21,-12,-18.7,-6.1,,4.4,320,1.4,61.7,1.4,7.9,0,0.9
